Neighborhood,Latitude,Longitude,District,Venue,VenueLatitude,VenueLongitude,Category,Distance
Mount Lookout,39.128730000000076,-84.43021999999996,2,The Redmoor,39.129072255267396,-84.43050213677398,Other Nightlife,45
Mount Lookout,39.128730000000076,-84.43021999999996,2,El Camino,39.12848689611939,-84.43019333744147,Latin American Restaurant,27
Mount Lookout,39.128730000000076,-84.43021999999996,2,Mt. Lookout Tavern,39.12803783988079,-84.43027496337889,Bar,77
Mount Lookout,39.128730000000076,-84.43021999999996,2,transition bar,39.130411114153006,-84.43037311649242,Bar,187
Mount Lookout,39.128730000000076,-84.43021999999996,2,Ruthai's Thai Kitchen,39.130084241906516,-84.43025031880295,Thai Restaurant,150
Mount Lookout,39.128730000000076,-84.43021999999996,2,Chase Bank,39.128066,-84.430791,Bank,88
Mount Lookout,39.128730000000076,-84.43021999999996,2,SUBWAY,39.12907279296108,-84.43015410264243,Sandwich Place,38
Mount Lookout,39.128730000000076,-84.43021999999996,2,CVS pharmacy,39.128619728689955,-84.43070546038975,Pharmacy,43
Mount Lookout,39.128730000000076,-84.43021999999996,2,Millions Cafe,39.1281992283863,-84.43019781969927,Bar,59
Mount Lookout,39.128730000000076,-84.43021999999996,2,Gift Box,39.129621576266636,-84.42987539498885,Gift Shop,103
Mount Lookout,39.128730000000076,-84.43021999999996,2,Delwood,39.128311,-84.430218,Restaurant,46
Mount Lookout,39.128730000000076,-84.43021999999996,2,Mount Lookout Tavern,39.127992784840224,-84.43050200813082,Bar,85
Mount Lookout,39.128730000000076,-84.43021999999996,2,"Asylum Tattoo, Piercing, Art",39.128279,-84.431247,Arts & Crafts Store,101
Mount Lookout,39.128730000000076,-84.43021999999996,2,Mt. Lookout Shoe Repair,39.130590000000005,-84.42994499999999,Shoe Store,208
Mount Washington,39.08730000000003,-84.38636999999994,2,Mt. Washington Creamy Whip,39.09244934467973,-84.38710287631645,Ice Cream Shop,576
Mount Washington,39.08730000000003,-84.38636999999994,2,Young's Kitchen,39.091172333818626,-84.38642319280366,Chinese Restaurant,431
Mount Washington,39.08730000000003,-84.38636999999994,2,LaRosa's Pizzeria,39.09296013610429,-84.38729064557157,Pizza Place,635
Mount Washington,39.08730000000003,-84.38636999999994,2,Dollar Tree,39.091221999999995,-84.385676,Discount Store,440
Mount Washington,39.08730000000003,-84.38636999999994,2,SUBWAY,39.09119172004751,-84.38603227767065,Sandwich Place,434
Mount Washington,39.08730000000003,-84.38636999999994,2,Mt. Washington Recreation Center,39.0853354427721,-84.38318109396486,Gym,351
Mount Washington,39.08730000000003,-84.38636999999994,2,Family Dollar,39.091221999999995,-84.385676,Discount Store,440
Mount Washington,39.08730000000003,-84.38636999999994,2,Domino's Pizza,39.0911224,-84.385774,Pizza Place,428
Mount Washington,39.08730000000003,-84.38636999999994,2,Fifth Third Bank & ATM,39.0924187,-84.3866856,Bank,570
Mount Washington,39.08730000000003,-84.38636999999994,2,Walgreens,39.09440998188627,-84.38766110080905,Pharmacy,799
Mount Washington,39.08730000000003,-84.38636999999994,2,PNC Bank,39.0958288,-84.3870166,Bank,951
Mount Washington,39.08730000000003,-84.38636999999994,2,U.S. Bank ATM,39.096071849745734,-84.38780952146834,ATM,984
Mount Washington,39.08730000000003,-84.38636999999994,2,KeyBank,39.09428303454645,-84.38684195280075,Bank,778
Mount Washington,39.08730000000003,-84.38636999999994,2,Goodwill,39.095003000000005,-84.386925,Thrift / Vintage Store,858
Mount Washington,39.08730000000003,-84.38636999999994,2,Gold Star Chili,39.09507,-84.387629,Fast Food Restaurant,871
Mount Washington,39.08730000000003,-84.38636999999994,2,Wendy’s,39.0953358039982,-84.38676245053102,Fast Food Restaurant,895
Mount Washington,39.08730000000003,-84.38636999999994,2,Little Caesars Pizza,39.09576403244991,-84.38759201302481,Pizza Place,948
Mount Washington,39.08730000000003,-84.38636999999994,2,Towerview Sports Pub,39.087703999999995,-84.389868,Bar,305
Mount Washington,39.08730000000003,-84.38636999999994,2,Mt. Washington Branch Library,39.09139822639982,-84.38691437729517,Library,458
Mount Washington,39.08730000000003,-84.38636999999994,2,Music Makers,39.091569374447175,-84.38835317247252,Music Store,505
Mount Washington,39.08730000000003,-84.38636999999994,2,Water Tower Fine Wines,39.09186430776677,-84.38786605908416,Wine Shop,524
Mount Washington,39.08730000000003,-84.38636999999994,2,Tumi Cafe,39.092021,-84.38719499999999,Restaurant,530
Mount Washington,39.08730000000003,-84.38636999999994,2,Mt. Washington Ice & Beer,39.092473999999996,-84.38755,Liquor Store,584
Mount Washington,39.08730000000003,-84.38636999999994,2,Konkrete City Skateboards,39.092764,-84.387221,Sporting Goods Shop,612
Mount Washington,39.08730000000003,-84.38636999999994,2,Beelistic Tattoo And Piercing,39.09312653496108,-84.38703999642611,Art Gallery,651
Mount Washington,39.08730000000003,-84.38636999999994,2,Ramundo's Pizza - Mt. Washington,39.094478,-84.387005,Pizza Place,800
Mount Washington,39.08730000000003,-84.38636999999994,2,Papa John's,39.08258478653775,-84.3785666918713,Pizza Place,854
Mount Washington,39.08730000000003,-84.38636999999994,2,Stanbery Park,39.094725202304055,-84.38908243987848,Park,859
Mount Washington,39.08730000000003,-84.38636999999994,2,Guardian Angels Gymnasium (New Gym),39.084155,-84.377059,Basketball Court,877
Mount Washington,39.08730000000003,-84.38636999999994,2,Dairy Mart,39.095593,-84.387687,Convenience Store,930
Mount Washington,39.08730000000003,-84.38636999999994,2,GOTR Training,39.09348651175877,-84.3786385481544,Athletics & Sports,959
Oakley,39.15333000000004,-84.42485999999997,2,MadTree Brewing,39.15644435531395,-84.42403078079222,Brewery,353
Oakley,39.15333000000004,-84.42485999999997,2,Redtree Art Gallery and Coffee Shop,39.155086793638965,-84.42713373122355,Art Gallery,277
Oakley,39.15333000000004,-84.42485999999997,2,The Red Feather,39.15493385336605,-84.427381512959,New American Restaurant,281
Oakley,39.15333000000004,-84.42485999999997,2,Sleepy Bee Cafe,39.15345210075723,-84.42983866080864,Café,429
Oakley,39.15333000000004,-84.42485999999997,2,Skyline Chili,39.1522866,-84.4309284,Hot Dog Joint,536
Oakley,39.15333000000004,-84.42485999999997,2,Aglamesis Brothers,39.15213,-84.43243,Ice Cream Shop,666
Oakley,39.15333000000004,-84.42485999999997,2,Oakley Pub & Grill,39.1513809009164,-84.43206147760064,Bar,658
Oakley,39.15333000000004,-84.42485999999997,2,Deeper Roots Coffee,39.152130758221425,-84.43193141337946,Coffee Shop,624
Oakley,39.15333000000004,-84.42485999999997,2,Shaan Indian Cuisine,39.146914814692664,-84.42711073252408,Indian Restaurant,740
Oakley,39.15333000000004,-84.42485999999997,2,Fleet Feet,39.15483474731445,-84.42649841308594,Sporting Goods Shop,219
Oakley,39.15333000000004,-84.42485999999997,2,Olive Garden,39.158400949320416,-84.42549327313053,Italian Restaurant,567
Oakley,39.15333000000004,-84.42485999999997,2,20th Century Theater,39.151136510408136,-84.43294552520828,Rock Club,739
Oakley,39.15333000000004,-84.42485999999997,2,Essencha Tea House and Fine Teas,39.155201393253805,-84.4269183218075,Tea Room,273
Oakley,39.15333000000004,-84.42485999999997,2,Kroger Marketplace,39.1599604,-84.426855,Supermarket,757
Oakley,39.15333000000004,-84.42485999999997,2,Mod Pizza,39.15851828,-84.42760848,Pizza Place,624
Oakley,39.15333000000004,-84.42485999999997,2,The Fresh Market,39.15332261641871,-84.43085431747996,Grocery Store,517
Oakley,39.15333000000004,-84.42485999999997,2,Dewey's Pizza,39.151186683898786,-84.43397159904124,Pizza Place,821
Oakley,39.15333000000004,-84.42485999999997,2,Mcalister’s Deli,39.157363,-84.423701,Sandwich Place,459
Oakley,39.15333000000004,-84.42485999999997,2,Wild Eggs,39.15861146040741,-84.42691257634995,Breakfast Spot,614
Oakley,39.15333000000004,-84.42485999999997,2,King Arthur's Court Toys,39.15183920090671,-84.43234456340625,Toy / Game Store,667
Oakley,39.15333000000004,-84.42485999999997,2,FUSIAN,39.1457373,-84.4290532,Sushi Restaurant,919
Oakley,39.15333000000004,-84.42485999999997,2,Chick-fil-A,39.1605858,-84.4252956,Fast Food Restaurant,808
Oakley,39.15333000000004,-84.42485999999997,2,Tropical Smoothie Cafe,39.157663,-84.424142,Juice Bar,486
Oakley,39.15333000000004,-84.42485999999997,2,Rooted Juicery + Kitchen,39.151073863676,-84.43382309629995,Juice Bar,813
Oakley,39.15333000000004,-84.42485999999997,2,Cinemark,39.16064931918261,-84.43032958122197,Movie Theater,941
Oakley,39.15333000000004,-84.42485999999997,2,Oakley Wines,39.15204636803631,-84.43308435108112,Wine Shop,724
Oakley,39.15333000000004,-84.42485999999997,2,Planet Fitness,39.15731327878963,-84.4258022866762,Gym / Fitness Center,450
Oakley,39.15333000000004,-84.42485999999997,2,Brazee Street Studios,39.155598,-84.427773,Art Gallery,356
Oakley,39.15333000000004,-84.42485999999997,2,Massage Envy - Hyde Park,39.1456545,-84.429016,Spa,926
Oakley,39.15333000000004,-84.42485999999997,2,Fresh Thyme Farmers Market,39.16136434078224,-84.42276747557116,Organic Grocery,912
Oakley,39.15333000000004,-84.42485999999997,2,Chicken Salad Chick,39.1578886,-84.4247087,Southern / Soul Food Restaurant,507
Oakley,39.15333000000004,-84.42485999999997,2,Raising Cane's Chicken Fingers,39.1605043356845,-84.42423657313127,Fried Chicken Joint,800
Oakley,39.15333000000004,-84.42485999999997,2,Penzeys Spices,39.146762851031944,-84.42675067682742,Gourmet Shop,749
Oakley,39.15333000000004,-84.42485999999997,2,Oakley Square,39.15103543591955,-84.43348355685328,Plaza,787
Oakley,39.15333000000004,-84.42485999999997,2,Great Clips,39.14513378912449,-84.42904747556895,Salon / Barbershop,981
Oakley,39.15333000000004,-84.42485999999997,2,Piada Italian Street Food,39.14570107807587,-84.42932868218129,Italian Restaurant,932
Oakley,39.15333000000004,-84.42485999999997,2,Jersey Mike's Subs,39.145447,-84.429137,Sandwich Place,952
Oakley,39.15333000000004,-84.42485999999997,2,Starbucks,39.157905,-84.423986,Coffee Shop,514
Oakley,39.15333000000004,-84.42485999999997,2,LA Fitness,39.16124565656441,-84.42411754694852,Gym,883
Oakley,39.15333000000004,-84.42485999999997,2,Stone Bowl,39.157027681053364,-84.42318119128485,Korean Restaurant,436
Oakley,39.15333000000004,-84.42485999999997,2,United Dairy Farmers (UDF),39.153552909170465,-84.42863211472451,Gas Station,326
Oakley,39.15333000000004,-84.42485999999997,2,Target,39.161966283824874,-84.42596632122158,Big Box Store,966
Oakley,39.15333000000004,-84.42485999999997,2,Catch-A-Fire Pizza,39.156123,-84.424444,Pizza Place,312
Oakley,39.15333000000004,-84.42485999999997,2,Bella Forza Fitness,39.15972086931843,-84.41781416942244,Gym,935
Oakley,39.15333000000004,-84.42485999999997,2,Wingstop,39.157184,-84.423017,Wings Joint,457
Oakley,39.15333000000004,-84.42485999999997,2,Smoothie King,39.15758514404297,-84.42799377441406,Smoothie Shop,545
Oakley,39.15333000000004,-84.42485999999997,2,Walgreens,39.1462053,-84.4278748,Pharmacy,834
Oakley,39.15333000000004,-84.42485999999997,2,Buffalo Wings & Rings,39.1593098,-84.42956,Restaurant,779
Oakley,39.15333000000004,-84.42485999999997,2,The Oak Tavern,39.152650454341355,-84.43069137539827,Rock Club,509
Oakley,39.15333000000004,-84.42485999999997,2,Orangetheory Fitness,39.15894825994449,-84.4274523091594,Gym,664
Oakley,39.15333000000004,-84.42485999999997,2,Hand & Stone,39.158635,-84.426968,Massage Studio,617
Oakley,39.15333000000004,-84.42485999999997,2,El Toro Mexican Restaurant,39.14639898447934,-84.42784402637731,Mexican Restaurant,813
Oakley,39.15333000000004,-84.42485999999997,2,Bruegger's Bagels,39.14609375562471,-84.42725168220903,Bagel Shop,831
Oakley,39.15333000000004,-84.42485999999997,2,Jimmy John's,39.158595,-84.42694499999999,Sandwich Place,613
Oakley,39.15333000000004,-84.42485999999997,2,Hyde Park Plaza,39.14590746994534,-84.42882412138822,Shopping Plaza,894
Oakley,39.15333000000004,-84.42485999999997,2,Servatii Pastry Shop & Deli,39.14632306631373,-84.4274777411639,Bakery,812
Oakley,39.15333000000004,-84.42485999999997,2,Domino's Pizza,39.15409886813378,-84.42551270127296,Pizza Place,102
Oakley,39.15333000000004,-84.42485999999997,2,Blue Manatee Children's Books,39.15214141989808,-84.43194538760133,Bookstore,625
Oakley,39.15333000000004,-84.42485999999997,2,Baba India,39.15366589893514,-84.42947928112328,Indian Restaurant,400
Oakley,39.15333000000004,-84.42485999999997,2,Great Clips,39.157882419851795,-84.4244271275745,Salon / Barbershop,508
Oakley,39.15333000000004,-84.42485999999997,2,Ladles Of Oakley,39.158527,-84.427575,Sandwich Place,624
Oakley,39.15333000000004,-84.42485999999997,2,Staples,39.14601687287334,-84.42840278148651,Paper / Office Supplies Store,869
Oakley,39.15333000000004,-84.42485999999997,2,FedEx Office Print & Ship Center,39.14806,-84.4275794,Shipping Store,631
Oakley,39.15333000000004,-84.42485999999997,2,Starbucks,39.145461,-84.428227,Coffee Shop,922
Oakley,39.15333000000004,-84.42485999999997,2,At Home,39.161627669917536,-84.42771088589649,Construction & Landscaping,955
Oakley,39.15333000000004,-84.42485999999997,2,Goodwill,39.15169193489686,-84.43064621006242,Thrift / Vintage Store,531
Oakley,39.15333000000004,-84.42485999999997,2,First Wok,39.14617117970171,-84.42556392263688,Chinese Restaurant,799
Oakley,39.15333000000004,-84.42485999999997,2,Petco,39.14697390984888,-84.42642583819294,Pet Store,720
Oakley,39.15333000000004,-84.42485999999997,2,Revolution Fitness,39.160772786877196,-84.42067094048433,Gym,903
Oakley,39.15333000000004,-84.42485999999997,2,Pet Supplies Plus,39.160072326660156,-84.42864990234375,Pet Store,818
Oakley,39.15333000000004,-84.42485999999997,2,WhichWich? Superior Sandwiches,39.14687597919451,-84.42739167978388,Sandwich Place,750
Oakley,39.15333000000004,-84.42485999999997,2,Yat Ka Mein Noodle House,39.15063294770999,-84.43445094483486,Chinese Restaurant,880
Oakley,39.15333000000004,-84.42485999999997,2,Panera Bread,39.146121,-84.42876,Bakery,870
Oakley,39.15333000000004,-84.42485999999997,2,Remke,39.14645012229491,-84.42555819326189,Supermarket,768
Oakley,39.15333000000004,-84.42485999999997,2,Starbucks,39.160281,-84.427295,Coffee Shop,801
Oakley,39.15333000000004,-84.42485999999997,2,Marshalls,39.1474815269329,-84.4282816115844,Department Store,714
Oakley,39.15333000000004,-84.42485999999997,2,Mattress Firm,39.147203999999995,-84.42710699999999,Furniture / Home Store,708
Oakley,39.15333000000004,-84.42485999999997,2,CVS pharmacy,39.15304478012576,-84.4311205031743,Pharmacy,541
Oakley,39.15333000000004,-84.42485999999997,2,Verizon,39.16210132006386,-84.42740871840282,Mobile Phone Shop,1000
Oakley,39.15333000000004,-84.42485999999997,2,McDonald's,39.147280024497334,-84.42837180764468,Fast Food Restaurant,738
Oakley,39.15333000000004,-84.42485999999997,2,The Casual Pint- Oakley Station,39.15876897123766,-84.42769647410668,Beer Bar,653
Oakley,39.15333000000004,-84.42485999999997,2,YogahOMe Oakley,39.15372755610395,-84.42705904587218,Yoga Studio,194
Oakley,39.15333000000004,-84.42485999999997,2,JOANN Fabrics and Crafts,39.146093806966064,-84.42607880291119,Fabric Shop,812
Oakley,39.15333000000004,-84.42485999999997,2,Pure Barre,39.152434107923334,-84.43075218990379,Gym / Fitness Center,518
Oakley,39.15333000000004,-84.42485999999997,2,Fuji's House Japenese Restaurant,39.146018448218506,-84.42756149475554,Japanese Restaurant,846
Oakley,39.15333000000004,-84.42485999999997,2,Bar Louie,39.1585987,-84.4289592,Gastropub,684
Oakley,39.15333000000004,-84.42485999999997,2,SUBWAY,39.1507857,-84.4342634,Sandwich Place,859
Oakley,39.15333000000004,-84.42485999999997,2,Meijer,39.1617699,-84.4279643,Supermarket,976
Oakley,39.15333000000004,-84.42485999999997,2,18|8 Fine Men's Salons,39.158748626708984,-84.42860412597656,Salon / Barbershop,684
Oakley,39.15333000000004,-84.42485999999997,2,Trend Boutique,39.151821999999996,-84.43299499999999,Boutique,722
Oakley,39.15333000000004,-84.42485999999997,2,Homewood Suites by Hilton,39.15866943614749,-84.42967472883606,Hotel,725
Oakley,39.15333000000004,-84.42485999999997,2,Bear Paddle Swim School,39.159708355183376,-84.42848542030909,Pool,775
Oakley,39.15333000000004,-84.42485999999997,2,1st Wok,39.146113847944065,-84.42573172938073,Chinese Restaurant,806
Oakley,39.15333000000004,-84.42485999999997,2,Brookstone Village Apartments,39.156624758059905,-84.41636637787313,Residential Building (Apartment / Condo),819
Oakley,39.15333000000004,-84.42485999999997,2,Wing Eyecare,39.1460422855499,-84.42700430613422,Optical Shop,832
Oakley,39.15333000000004,-84.42485999999997,2,Fuji's House,39.14607144835917,-84.42740193315595,Japanese Restaurant,837
Oakley,39.15333000000004,-84.42485999999997,2,Kroger Pharmacy (HP),39.146018981933594,-84.42911529541016,Pharmacy,892
Oakley,39.15333000000004,-84.42485999999997,2,The Tile Shop,39.160369873046875,-84.43020629882812,Business Service,909
Oakley,39.15333000000004,-84.42485999999997,2,CoreLife Eatery,39.145901,-84.429444,American Restaurant,916
Oakley,39.15333000000004,-84.42485999999997,2,Snooty Fox,39.145461,-84.428227,Clothing Store,922
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Everybody's Records and CDs,39.18236055646583,-84.42686673193468,Record Shop,231
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Queen City Comics,39.182393,-84.427074,Bookstore,244
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Nine Giant Brewing,39.18216679521738,-84.42750854927604,Brewery,289
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Tacos Locos,39.183166042622354,-84.42583429889231,Food Truck,108
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,The Overlook Lodge,39.182113001529345,-84.42795574934523,Cocktail Bar,325
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Loving Hut Cincinnati,39.18398843640909,-84.42423231562839,Food Court,60
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Pleasant Ridge Chili & Restaurant,39.181347850123274,-84.43006718209017,Diner,526
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Revolution Rotisserie & Bar,39.182023,-84.428863,Restaurant,399
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,LaRosa's Pizzeria Pleasant Ridge,39.1812937,-84.4279733,Pizza Place,380
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Pleasant Ridge Recreation Center,39.179493040313766,-84.42799334551316,Gym / Fitness Center,536
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Gas Light Cafe,39.18229903665441,-84.42703753258641,New American Restaurant,247
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,The Coffee Exchange of Pleasant Ridge,39.181625,-84.42996,Coffee Shop,504
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Walgreens,39.183175311005265,-84.42492405535631,Pharmacy,49
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Fifth Third Bank & ATM,39.1820433,-84.4293285,Bank,435
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Molly Malone's Irish Pub & Restaurant,39.182556225575986,-84.42681595315509,Irish Pub,215
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Family Dollar,39.188208,-84.415921,Discount Store,915
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,The Red Balloon Cafe + Play,39.182938,-84.42513199999999,Café,81
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Casa Figueroa,39.182219,-84.426558,Latin American Restaurant,221
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,United Dairy Farmers (UDF),39.181336337358076,-84.42777579588397,Gas Station,365
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Share Cheesebar,39.182409,-84.427472,Cheese Shop,273
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Clarence Howell Shoe Repair,39.18209006841622,-84.42776441574097,Shoe Store,312
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Elliott Jordan Studio Gallery,39.18204470511367,-84.42780872705487,Art Gallery,318
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Grand Central Delicatessen,39.182231,-84.42796899999999,Bistro,320
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Apricot Coffee House,39.182023,-84.428863,Coffee Shop,399
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Losantiville Country Club,39.18337429338023,-84.43120869051187,Golf Course,562
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Urbana Cafe,39.178894389286086,-84.42851129975405,Food Truck,617
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,D and D Last Minute Catering,39.189417999999996,-84.427276,Food,687
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Kennedy Heights Park,39.18097141142085,-84.4161355590055,Park,793
Pleasant Ridge,39.18358000000006,-84.42468999999994,2,Kennedy Heights Art Center,39.187713,-84.4149,Art Museum,961
East Price Hill,39.106490000000065,-84.56455999999997,3,BLOC Coffee Company,39.10681629520175,-84.56244100911532,Coffee Shop,186
East Price Hill,39.106490000000065,-84.56455999999997,3,Vera Cruz Mexican,39.107094000000004,-84.562655,Mexican Restaurant,177
East Price Hill,39.106490000000065,-84.56455999999997,3,Incline Public House,39.105421615253604,-84.55663717791839,Gastropub,694
East Price Hill,39.106490000000065,-84.56455999999997,3,Primavista,39.1060781,-84.556465,Italian Restaurant,700
East Price Hill,39.106490000000065,-84.56455999999997,3,Warsaw Federal Incline Theater,39.10597806371345,-84.55685178335392,Theater,668
East Price Hill,39.106490000000065,-84.56455999999997,3,Penn Station East Coast Subs,39.10638888053433,-84.55833200679801,Sandwich Place,538
East Price Hill,39.106490000000065,-84.56455999999997,3,Redbox,39.10960401441582,-84.57158509082394,Video Store,698
East Price Hill,39.106490000000065,-84.56455999999997,3,Somm,39.10681169224108,-84.56249619732502,Bar,181
East Price Hill,39.106490000000065,-84.56455999999997,3,Price Hill Rec Center,39.109241585993615,-84.56251378059073,Basketball Court,353
East Price Hill,39.106490000000065,-84.56455999999997,3,Amali's mini mart,39.10296111434101,-84.56778079583391,Grocery Store,481
East Price Hill,39.106490000000065,-84.56455999999997,3,The Bold Face Dairy Bar,39.105568,-84.55836,Ice Cream Shop,545
East Price Hill,39.106490000000065,-84.56455999999997,3,Era Emporium,39.111459,-84.56055800000001,Women's Store,652
East Price Hill,39.106490000000065,-84.56455999999997,3,The Price Hill Incline - Top Terminus,39.10596944179507,-84.5568596350044,Park,667
East Price Hill,39.106490000000065,-84.56455999999997,3,Olden View Park,39.10599863131083,-84.55682449856862,Park,670
East Price Hill,39.106490000000065,-84.56455999999997,3,Trinity Church Supply,39.109593447689846,-84.57161151528302,Gift Shop,700
East Price Hill,39.106490000000065,-84.56455999999997,3,Imani's Vegan Soul Kitchen,39.112365999999994,-84.569091,Vegetarian / Vegan Restaurant,762
East Price Hill,39.106490000000065,-84.56455999999997,3,Incline District,39.10533170832089,-84.5535731457999,Scenic Lookout,957
East Price Hill,39.106490000000065,-84.56455999999997,3,BlocHead Pizza,39.10390539612448,-84.55353732493762,Pizza Place,994
East Price Hill,39.106490000000065,-84.56455999999997,3,Tacos el Jovan,39.106482,-84.552976,Restaurant,1000
East Westwood,39.149910000000034,-84.56418999999994,3,Circle K,39.15833,-84.56780400000001,Convenience Store,987
East Westwood,39.149910000000034,-84.56418999999994,3,Cincinnati Escape Room,39.156203999999995,-84.57088,Escape Room,907
East Westwood,39.149910000000034,-84.56418999999994,3,Millvale Recreation Center,39.1473274230957,-84.5534439086914,Athletics & Sports,971
East Westwood,39.149910000000034,-84.56418999999994,3,Scarlato's Pizzeria,39.145137786865234,-84.57379150390625,Pizza Place,984
English Woods,39.14092000000005,-84.55770999999999,3,LibertyX Bitcoin ATM,39.143497905277705,-84.55105026988556,ATM,642
English Woods,39.14092000000005,-84.55770999999999,3,Millvale Recreation Center,39.1473274230957,-84.5534439086914,Athletics & Sports,802
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Incline Public House,39.105421615253604,-84.55663717791839,Gastropub,721
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Primavista,39.1060781,-84.556465,Italian Restaurant,704
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Warsaw Federal Incline Theater,39.10597806371345,-84.55685178335392,Theater,737
Lower Price Hill,39.105890000000045,-84.54830999999996,3,LaRosa's Pizzeria Queensgate,39.10442835581792,-84.5385226912133,Pizza Place,860
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Penn Station East Coast Subs,39.10638888053433,-84.55833200679801,Sandwich Place,867
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Incline District,39.10533170832089,-84.5535731457999,Scenic Lookout,458
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Olden View Park,39.10599863131083,-84.55682449856862,Park,735
Lower Price Hill,39.105890000000045,-84.54830999999996,3,The Price Hill Incline - Top Terminus,39.10596944179507,-84.5568596350044,Park,738
Lower Price Hill,39.105890000000045,-84.54830999999996,3,The Bold Face Dairy Bar,39.105568,-84.55836,Ice Cream Shop,868
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Hilltop Coffee Shop,39.1124349302759,-84.55452219959645,Coffee Shop,904
Lower Price Hill,39.105890000000045,-84.54830999999996,3,CSX Tower A,39.10995085835051,-84.53829610362115,Light Rail Station,975
Lower Price Hill,39.105890000000045,-84.54830999999996,3,Amtrak - Cincinnati Union Terminal (CIN),39.11000010445739,-84.53829288482666,Train Station,978
Millvale,39.14443000000006,-84.55206999999996,3,Millvale Recreation Center,39.1473274230957,-84.5534439086914,Athletics & Sports,343
Millvale,39.14443000000006,-84.55206999999996,3,Crazy Jim's Fish Bar,39.151893615722656,-84.5512924194336,Food,833
Millvale,39.14443000000006,-84.55206999999996,3,CSX Queensgate Yard,39.149154680268346,-84.54451488169225,Train,837
North Fairmount,39.135890000000074,-84.55686999999995,3,Alabama Q,39.131225495782104,-84.56259418240982,BBQ Joint,716
North Fairmount,39.135890000000074,-84.55686999999995,3,Contract Office Refurbishing,39.132763,-84.56451,Furniture / Home Store,745
North Fairmount,39.135890000000074,-84.55686999999995,3,Metro Route 27/64 Bus Stop,39.135894775390625,-84.54777526855469,Bus Station,785
North Fairmount,39.135890000000074,-84.55686999999995,3,Beppo Pizza Crust,39.133324,-84.567111,Pizza Place,929
North Fairmount,39.135890000000074,-84.55686999999995,3,Claudias - Catering,39.127444,-84.554477,Food,962
North Fairmount,39.135890000000074,-84.55686999999995,3,LibertyX Bitcoin ATM,39.143497905277705,-84.55105026988556,ATM,984
Riverside,39.07746000000003,-84.60222999999996,3,Destiny Yacht Charters,39.078921,-84.59323499999999,Boat or Ferry,794
Riverside,39.07746000000003,-84.60222999999996,3,Able Ready Construction LLC,39.079933000000004,-84.59314599999999,Construction & Landscaping,831
Riverside,39.07746000000003,-84.60222999999996,3,Delhi Swim Club,39.08559799194336,-84.59876251220703,Pool,954
Riverside,39.07746000000003,-84.60222999999996,3,BCWR OHIO RIVER,39.07312669,-84.59262596,Beach,959
Riverside,39.07746000000003,-84.60222999999996,3,The Ohio River,39.07596747003954,-84.59122937963292,River,965
Sayler Park,39.102910000000065,-84.68130999999994,3,Blue Note Yatch Club,39.101447,-84.680879,Bar,167
Sayler Park,39.102910000000065,-84.68130999999994,3,"Blue Lagoon Incorporated, LLC",39.10052490234375,-84.67414855957031,Furniture / Home Store,673
Sayler Park,39.102910000000065,-84.68130999999994,3,Dans Drive Thru,39.107369,-84.687703,Wine Bar,742
Sayler Park,39.102910000000065,-84.68130999999994,3,Buzzi Unicem USA,39.106753000000005,-84.689985,Food,862
Sayler Park,39.102910000000065,-84.68130999999994,3,Turfworks Pro Landscape & Lawn Care,39.111403,-84.678252,Construction & Landscaping,981
